  5.62500000000000e-01 -1.56250000000000e+00  5.38254785143892e-04  5.38254785143892e-04  7.81250000000000e+00 2.81250000000000e+00 0 0 1.00000000000000e+08 0 0.000527069552688
  -1.56250000000000e+00 -1.43750000000000e+00  3.35830001300178e-05  3.35830001300178e-05  7.18750000000000e+00 -7.81250000000000e+00 0 0 1.00000000000000e+08 0 3.2866458972736e-05
  -1.43750000000000e+00 -1.43750000000000e+00  5.77030116839433e-05  5.77030116839433e-05  7.18750000000000e+00 -7.18750000000000e+00 0 0 1.00000000000000e+08 0 5.6476367462999e-05
  -1.31250000000000e+00 -1.43750000000000e+00  9.68826603918730e-05  9.68826603918730e-05  7.18750000000000e+00 -6.56250000000000e+00 0 0 1.00000000000000e+08 0 9.4831229024583e-05
  -1.18750000000000e+00 -1.43750000000000e+00  1.58441069240983e-04  1.58441069240983e-04  7.18750000000000e+00 -5.93750000000000e+00 0 0 1.00000000000000e+08 0 0.00015510017858484
  -1.06250000000000e+00 -1.43750000000000e+00  2.51472781742824e-04  2.51472781742824e-04  7.18750000000000e+00 -5.31250000000000e+00 0 0 1.00000000000000e+08 0 0.00024619358001718
  -9.37500000000000e-01 -1.43750000000000e+00  3.85803134067601e-04  3.85803134067601e-04  7.18750000000000e+00 -4.68750000000000e+00 0 0 1.00000000000000e+08 0 0.00037774116627225
  -8.12500000000000e-01 -1.43750000000000e+00  5.69613646940933e-04  5.69613646940933e-04  7.18750000000000e+00 -4.06250000000000e+00 0 0 1.00000000000000e+08 0 0.00055776689119207
  -6.87500000000000e-01 -1.43750000000000e+00  8.05560693859387e-04  8.05560693859387e-04  7.18750000000000e+00 -3.43750000000000e+00 0 0 1.00000000000000e+08 0 0.00078888602932552
  -5.62500000000000e-01 -1.43750000000000e+00  1.08597958801281e-03  1.08597958801281e-03  7.18750000000000e+00 -2.81250000000000e+00 0 0 1.00000000000000e+08 0 0.001063603131545
  -4.37500000000000e-01 -1.43750000000000e+00  1.38894833313024e-03  1.38894833313024e-03  7.18750000000000e+00 -2.18750000000000e+00 0 0 1.00000000000000e+08 0 0.0013604487595813
  -3.12500000000000e-01 -1.43750000000000e+00  1.67796640532592e-03  1.67796640532592e-03  7.18750000000000e+00 -1.56250000000000e+00 0 0 1.00000000000000e+08 0 0.0016436572023096
  -1.87500000000000e-01 -1.43750000000000e+00  1.90766657962582e-03  1.90766657962582e-03  7.18750000000000e+00 -9.37500000000000e-01 0 0 1.00000000000000e+08 0 0.0018687600536501
  -6.25000000000000e-02 -1.43750000000000e+00  2.03550153204945e-03  2.03550153204945e-03  7.18750000000000e+00 -3.12500000000000e-01 0 0 1.00000000000000e+08 0 0.0019940436421063
  6.25000000000000e-02 -1.43750000000000e+00  2.03550153204945e-03  2.03550153204945e-03  7.18750000000000e+00 3.12500000000000e-01 0 0 1.00000000000000e+08 0 0.0019940436421063
  1.87500000000000e-01 -1.43750000000000e+00  1.90766657962582e-03  1.90766657962582e-03  7.18750000000000e+00 9.37500000000000e-01 0 0 1.00000000000000e+08 0 0.0018687600536501
  3.12500000000000e-01 -1.43750000000000e+00  1.67796640532592e-03  1.67796640532592e-03  7.18750000000000e+00 1.56250000000000e+00 0 0 1.00000000000000e+08 0 0.0016436572023096
  4.37500000000000e-01 -1.43750000000000e+00  1.38894833313024e-03  1.38894833313024e-03  7.18750000000000e+00 2.18750000000000e+00 0 0 1.00000000000000e+08 0 0.0013604487595813
  5.62500000000000e-01 -1.43750000000000e+00  1.08597958801281e-03  1.08597958801281e-03  7.18750000000000e+00 2.81250000000000e+00 0 0 1.00000000000000e+08 0 0.001063603131545
  -1.56250000000000e+00 -1.31250000000000e+00  5.51074867415594e-05  5.51074867415594e-05  6.56250000000000e+00 -7.81250000000000e+00 0 0 1.00000000000000e+08 0 5.3935771221925e-05
  -1.43750000000000e+00 -1.31250000000000e+00  9.68826603918730e-05  9.68826603918730e-05  6.56250000000000e+00 -7.18750000000000e+00 0 0 1.00000000000000e+08 0 9.4831229024583e-05
  -1.31250000000000e+00 -1.31250000000000e+00  1.66628815182108e-04  1.66628815182108e-04  6.56250000000000e+00 -6.56250000000000e+00 0 0 1.00000000000000e+08 0 0.00016311629359103
  -1.18750000000000e+00 -1.31250000000000e+00  2.79422703353304e-04  2.79422703353304e-04  6.56250000000000e+00 -5.93750000000000e+00 0 0 1.00000000000000e+08 0 0.00027356076986167
  -1.06250000000000e+00 -1.31250000000000e+00  4.55089659699480e-04  4.55089659699480e-04  6.56250000000000e+00 -5.31250000000000e+00 0 0 1.00000000000000e+08 0 0.00044559153742596
  -9.37500000000000e-01 -1.31250000000000e+00  7.16700775013252e-04  7.16700775013252e-04  6.56250000000000e+00 -4.68750000000000e+00 0 0 1.00000000000000e+08 0 0.00070182428982037
  -8.12500000000000e-01 -1.31250000000000e+00  1.08601646072639e-03  1.08601646072639e-03  6.56250000000000e+00 -4.06250000000000e+00 0 0 1.00000000000000e+08 0 0.001063603131545
  -6.87500000000000e-01 -1.31250000000000e+00  1.57486859104551e-03  1.57486859104551e-03  6.56250000000000e+00 -3.43750000000000e+00 0 0 1.00000000000000e+08 0 0.0015425568786203
  -5.62500000000000e-01 -1.31250000000000e+00  2.17309637424399e-03  2.17309637424399e-03  6.56250000000000e+00 -2.81250000000000e+00 0 0 1.00000000000000e+08 0 0.0021287694023125
  -4.37500000000000e-01 -1.31250000000000e+00  2.83683676356708e-03  2.83683676356708e-03  6.56250000000000e+00 -2.18750000000000e+00 0 0 1.00000000000000e+08 0 0.0027792850367591
  -3.12500000000000e-01 -1.31250000000000e+00  3.48448778624548e-03  3.48448778624548e-03  6.56250000000000e+00 -1.56250000000000e+00 0 0 1.00000000000000e+08 0 0.0034141265223045
  -1.87500000000000e-01 -1.31250000000000e+00  4.00820830065822e-03  4.00820830065822e-03  6.56250000000000e+00 -9.37500000000000e-01 0 0 1.00000000000000e+08 0 0.0039275509015414
  -6.25000000000000e-02 -1.31250000000000e+00  4.30287158148019e-03  4.30287158148019e-03  6.56250000000000e+00 -3.12500000000000e-01 0 0 1.00000000000000e+08 0 0.0042164442566546
  6.25000000000000e-02 -1.31250000000000e+00  4.30287158148019e-03  4.30287158148019e-03  6.56250000000000e+00 3.12500000000000e-01 0 0 1.00000000000000e+08 0 0.0042164442566546
  1.87500000000000e-01 -1.31250000000000e+00  4.00820830065822e-03  4.00820830065822e-03  6.56250000000000e+00 9.37500000000000e-01 0 0 1.00000000000000e+08 0 0.0039275509015414
  3.12500000000000e-01 -1.31250000000000e+00  3.48448778624548e-03  3.48448778624548e-03  6.56250000000000e+00 1.56250000000000e+00 0 0 1.00000000000000e+08 0 0.0034141265223045
  4.37500000000000e-01 -1.31250000000000e+00  2.83683676356708e-03  2.83683676356708e-03  6.56250000000000e+00 2.18750000000000e+00 0 0 1.00000000000000e+08 0 0.0027792850367591
  5.62500000000000e-01 -1.31250000000000e+00  2.17309637424399e-03  2.17309637424399e-03  6.56250000000000e+00 2.81250000000000e+00 0 0 1.00000000000000e+08 0 0.0021287694023125
  -1.56250000000000e+00 -1.18750000000000e+00  8.80216247656313e-05  8.80216247656313e-05  5.93750000000000e+00 -7.81250000000000e+00 0 0 1.00000000000000e+08 0 8.615690406808e-05
  -1.43750000000000e+00 -1.18750000000000e+00  1.58441069240983e-04  1.58441069240983e-04  5.93750000000000e+00 -7.18750000000000e+00 0 0 1.00000000000000e+08 0 0.00015510017858484
  -1.31250000000000e+00 -1.18750000000000e+00  2.79422703353301e-04  2.79422703353301e-04  5.93750000000000e+00 -6.56250000000000e+00 0 0 1.00000000000000e+08 0 0.00027356076986167
  -1.18750000000000e+00 -1.18750000000000e+00  4.71269756530115e-04  4.81136747464106e-04  5.93750000000000e+00 -5.93750000000000e+00 0 0 0.00000000000000e+00 0 0.00047109914660108
  -1.06250000000000e+00 -1.18750000000000e+00  7.89164205803306e-04  8.05590823143201e-04  5.93750000000000e+00 -5.31250000000000e+00 0 0 0.00000000000000e+00 0 0.00078888602932552
  -9.37500000000000e-01 -1.18750000000000e+00  1.27887296379419e-03  1.30534462828691e-03  5.93750000000000e+00 -4.68750000000000e+00 0 0 0.00000000000000e+00 0 0.0012784544597634
  -8.12500000000000e-01 -1.18750000000000e+00  1.99460754217579e-03  2.03568339995418e-03  5.93750000000000e+00 -4.06250000000000e+00 0 0 0.00000000000000e+00 0 0.0019940436421063
  -6.87500000000000e-01 -1.18750000000000e+00  2.97552237429642e-03  3.03652170393461e-03  5.93750000000000e+00 -3.43750000000000e+00 0 0 0.00000000000000e+00 0 0.0029748711242594
  -5.62500000000000e-01 -1.18750000000000e+00  4.21704317361858e-03  4.30314921494070e-03  5.93750000000000e+00 -2.81250000000000e+00 0 0 0.00000000000000e+00 0 0.0042164442566546
  -4.37500000000000e-01 -1.18750000000000e+00  5.63814735674646e-03  5.75284572177757e-03  5.93750000000000e+00 -2.18750000000000e+00 0 0 0.00000000000000e+00 0 0.0056377794627226
  -3.12500000000000e-01 -1.18750000000000e+00  7.06271312850121e-03  7.20588339944930e-03  5.93750000000000e+00 -1.56250000000000e+00 0 0 0.00000000000000e+00 0 0.0070626875671223
  -1.87500000000000e-01 -1.18750000000000e+00  8.23911412571316e-03  8.40561264426621e-03  5.93750000000000e+00 -9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.0082393963861087
  -6.25000000000000e-02 -1.18750000000000e+00  8.90991024600353e-03  9.08962040593694e-03  5.93750000000000e+00 -3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.0089103580277033
  6.25000000000000e-02 -1.18750000000000e+00  8.90991024600353e-03  9.08962040593694e-03  5.93750000000000e+00 3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.0089103580277033
  1.87500000000000e-01 -1.18750000000000e+00  8.23911412571316e-03  8.40561264426621e-03  5.93750000000000e+00 9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.0082393963861087
  3.12500000000000e-01 -1.18750000000000e+00  7.20588339944930e-03  7.20588339944930e-03  5.93750000000000e+00 1.56250000000000e+00 0 0 1.00000000000000e+08 0 0.0070626875671223
  4.37500000000000e-01 -1.18750000000000e+00  5.75284572177757e-03  5.75284572177757e-03  5.93750000000000e+00 2.18750000000000e+00 0 0 1.00000000000000e+08 0 0.0056377794627226
  5.62500000000000e-01 -1.18750000000000e+00  4.30314921494070e-03  4.30314921494070e-03  5.93750000000000e+00 2.81250000000000e+00 0 0 1.00000000000000e+08 0 0.0042164442566546
  -1.56250000000000e+00 -1.06250000000000e+00  1.36396803442326e-04  1.36396803442326e-04  5.31250000000000e+00 -7.81250000000000e+00 0 0 1.00000000000000e+08 0 0.00013351824696985
  -1.43750000000000e+00 -1.06250000000000e+00  2.51472781742824e-04  2.51472781742824e-04  5.31250000000000e+00 -7.18750000000000e+00 0 0 1.00000000000000e+08 0 0.00024619358001718
  -1.31250000000000e+00 -1.06250000000000e+00  4.55089659699483e-04  4.55089659699483e-04  5.31250000000000e+00 -6.56250000000000e+00 0 0 1.00000000000000e+08 0 0.00044559153742596
  -1.18750000000000e+00 -1.06250000000000e+00  7.89164205803306e-04  8.05590823143200e-04  5.31250000000000e+00 -5.93750000000000e+00 0 0 0.00000000000000e+00 0 0.00078888602932552
  -1.06250000000000e+00 -1.06250000000000e+00  1.36092871597945e-03  1.38904528366074e-03  5.31250000000000e+00 -5.31250000000000e+00 0 0 0.00000000000000e+00 0 0.0013604487595813
  -9.37500000000000e-01 -1.06250000000000e+00  2.27450321142377e-03  2.32114149872382e-03  5.31250000000000e+00 -4.68750000000000e+00 0 0 0.00000000000000e+00 0 0.0022737373162588
  -8.12500000000000e-01 -1.06250000000000e+00  3.66182827179391e-03  3.73636977950352e-03  5.31250000000000e+00 -4.06250000000000e+00 0 0 0.00000000000000e+00 0 0.0036607372949338
  -6.87500000000000e-01 -1.06250000000000e+00  5.63909106749058e-03  5.75311044363735e-03  5.31250000000000e+00 -3.43750000000000e+00 0 0 0.00000000000000e+00 0 0.0056377794627226
  -5.62500000000000e-01 -1.06250000000000e+00  8.24059707040762e-03  8.40618414501093e-03  5.31250000000000e+00 -2.81250000000000e+00 0 0 0.00000000000000e+00 0 0.0082393963861087
  -4.37500000000000e-01 -1.06250000000000e+00  1.13294613254165e-02  1.15557502235378e-02  5.31250000000000e+00 -2.18750000000000e+00 0 0 0.00000000000000e+00 0 0.011328841927551
  -3.12500000000000e-01 -1.06250000000000e+00  1.45273979633092e-02  1.48157913493281e-02  5.31250000000000e+00 -1.56250000000000e+00 0 0 0.00000000000000e+00 0 0.014527637130272
  -1.87500000000000e-01 -1.06250000000000e+00  1.72364512633971e-02  1.75766771707663e-02  5.31250000000000e+00 -9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.017237377484702
  -6.25000000000000e-02 -1.06250000000000e+00  1.88067822341142e-02  1.91766462461275e-02  5.31250000000000e+00 -3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.018807996170125
  6.25000000000000e-02 -1.06250000000000e+00  1.88067822341142e-02  1.91766462461275e-02  5.31250000000000e+00 3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.018807996170125
  1.87500000000000e-01 -1.06250000000000e+00  1.72364512633971e-02  1.75766771707663e-02  5.31250000000000e+00 9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.017237377484702
  3.12500000000000e-01 -1.06250000000000e+00  1.48157913493281e-02  1.48157913493281e-02  5.31250000000000e+00 1.56250000000000e+00 0 0 1.00000000000000e+08 0 0.014527637130272
  4.37500000000000e-01 -1.06250000000000e+00  1.15557502235378e-02  1.15557502235378e-02  5.31250000000000e+00 2.18750000000000e+00 0 0 1.00000000000000e+08 0 0.011328841927551
  5.62500000000000e-01 -1.06250000000000e+00  8.40618414501093e-03  8.40618414501093e-03  5.31250000000000e+00 2.81250000000000e+00 0 0 1.00000000000000e+08 0 0.0082393963861087
  -1.56250000000000e+00 -9.37500000000000e-01  2.04302078327395e-04  2.04302078327395e-04  4.68750000000000e+00 -7.81250000000000e+00 0 0 1.00000000000000e+08 0 0.00020000729020011
  -1.43750000000000e+00 -9.37500000000000e-01  3.85803134067582e-04  3.85803134067582e-04  4.68750000000000e+00 -7.18750000000000e+00 0 0 1.00000000000000e+08 0 0.00037774116627225
  -1.31250000000000e+00 -9.37500000000000e-01  7.16700775013250e-04  7.16700775013250e-04  4.68750000000000e+00 -6.56250000000000e+00 0 0 1.00000000000000e+08 0 0.00070182428982037
  -1.18750000000000e+00 -9.37500000000000e-01  1.27887296379416e-03  1.30534462828689e-03  4.68750000000000e+00 -5.93750000000000e+00 0 0 0.00000000000000e+00 0 0.0012784544597634
  -1.06250000000000e+00 -9.37500000000000e-01  2.27450321142378e-03  2.32114149872383e-03  4.68750000000000e+00 -5.31250000000000e+00 0 0 0.00000000000000e+00 0 0.0022737373162588
  -9.37500000000000e-01 -9.37500000000000e-01  3.92885307963308e-03  4.00861035447400e-03  4.68750000000000e+00 -4.68750000000000e+00 0 0 0.00000000000000e+00 0 0.0039275509015414
  -8.12500000000000e-01 -9.37500000000000e-01  6.54867432666465e-03  6.68025441056024e-03  4.68750000000000e+00 -4.06250000000000e+00 0 0 0.00000000000000e+00 0 0.0065467026547795
  -6.87500000000000e-01 -9.37500000000000e-01  1.04503336355641e-02  1.06581805070880e-02  4.68750000000000e+00 -3.43750000000000e+00 0 0 0.00000000000000e+00 0 0.010447863807106
  -5.62500000000000e-01 -9.37500000000000e-01  1.58181187810622e-02  1.61296062606987e-02  4.68750000000000e+00 -2.81250000000000e+00 0 0 0.00000000000000e+00 0 0.015815933803615
  -4.37500000000000e-01 -9.37500000000000e-01  2.24730770377398e-02  2.29111206752591e-02  4.68750000000000e+00 -2.18750000000000e+00 0 0 0.00000000000000e+00 0 0.022472435774083
  -3.12500000000000e-01 -9.37500000000000e-01  2.96372433642598e-02  3.02085734173440e-02  4.68750000000000e+00 -1.56250000000000e+00 0 0 0.00000000000000e+00 0 0.029638810447296
  -1.87500000000000e-01 -9.37500000000000e-01  3.59004163829380e-02  3.65848819944195e-02  4.68750000000000e+00 -9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.035903319175917
  -6.25000000000000e-02 -9.37500000000000e-01  3.96066391978611e-02  4.03561515164469e-02  4.68750000000000e+00 -3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.039609617294601
  6.25000000000000e-02 -9.37500000000000e-01  3.96066391978611e-02  4.03561515164469e-02  4.68750000000000e+00 3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.039609617294601
  1.87500000000000e-01 -9.37500000000000e-01  3.59004163829380e-02  3.65848819944195e-02  4.68750000000000e+00 9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.035903319175917
  3.12500000000000e-01 -9.37500000000000e-01  3.02085734173440e-02  3.02085734173440e-02  4.68750000000000e+00 1.56250000000000e+00 0 0 1.00000000000000e+08 0 0.029638810447296
  4.37500000000000e-01 -9.37500000000000e-01  2.29111206752591e-02  2.29111206752591e-02  4.68750000000000e+00 2.18750000000000e+00 0 0 1.00000000000000e+08 0 0.022472435774083
  5.62500000000000e-01 -9.37500000000000e-01  1.61296062606987e-02  1.61296062606987e-02  4.68750000000000e+00 2.81250000000000e+00 0 0 1.00000000000000e+08 0 0.015815933803615
  -1.56250000000000e+00 -8.12500000000000e-01  2.94648099344746e-04  2.94648099344746e-04  4.06250000000000e+00 -7.81250000000000e+00 0 0 1.00000000000000e+08 0 0.00028847854551364
  -1.43750000000000e+00 -8.12500000000000e-01  5.69613646940964e-04  5.69613646940964e-04  4.06250000000000e+00 -7.18750000000000e+00 0 0 1.00000000000000e+08 0 0.00055776689119207
  -1.31250000000000e+00 -8.12500000000000e-01  1.08601646072634e-03  1.08601646072634e-03  4.06250000000000e+00 -6.56250000000000e+00 0 0 1.00000000000000e+08 0 0.001063603131545
  -1.18750000000000e+00 -8.12500000000000e-01  1.99460754217580e-03  2.03568339995420e-03  4.06250000000000e+00 -5.93750000000000e+00 0 0 0.00000000000000e+00 0 0.0019940436421063
  -1.06250000000000e+00 -8.12500000000000e-01  3.66182827179391e-03  3.73636977950351e-03  4.06250000000000e+00 -5.31250000000000e+00 0 0 0.00000000000000e+00 0 0.0036607372949338
  -9.37500000000000e-01 -8.12500000000000e-01  6.54867432666465e-03  6.68025441056024e-03  4.06250000000000e+00 -4.68750000000000e+00 0 0 0.00000000000000e+00 0 0.0065467026547795
  -8.12500000000000e-01 -8.12500000000000e-01  1.13320036544924e-02  1.15564412434223e-02  4.06250000000000e+00 -4.06250000000000e+00 0 0 0.00000000000000e+00 0 0.011328841927551
  -6.87500000000000e-01 -8.12500000000000e-01  1.88120520114122e-02  1.91789280304358e-02  4.06250000000000e+00 -3.43750000000000e+00 0 0 0.00000000000000e+00 0 0.018807996170125
  -5.62500000000000e-01 -8.12500000000000e-01  2.96418956472146e-02  3.02105903656394e-02  4.06250000000000e+00 -2.81250000000000e+00 0 0 0.00000000000000e+00 0 0.029638810447296
  -4.37500000000000e-01 -8.12500000000000e-01  4.37708513947113e-02  4.45955952502405e-02  4.06250000000000e+00 -2.18750000000000e+00 0 0 0.00000000000000e+00 0 0.043772148224279
  -3.12500000000000e-01 -8.12500000000000e-01  5.97190865560736e-02  6.08208594765528e-02  4.06250000000000e+00 -1.56250000000000e+00 0 0 0.00000000000000e+00 0 0.059726255366971
  -1.87500000000000e-01 -8.12500000000000e-01  7.42203203569277e-02  7.55589497643341e-02  4.06250000000000e+00 -9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.074229087538329
  -6.25000000000000e-02 -8.12500000000000e-01  8.30300017941989e-02  8.45034600951865e-02  4.06250000000000e+00 -3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.083035793689351
  6.25000000000000e-02 -8.12500000000000e-01  8.30300017941989e-02  8.45034600951865e-02  4.06250000000000e+00 3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.083035793689351
  1.87500000000000e-01 -8.12500000000000e-01  7.42203203569277e-02  7.55589497643341e-02  4.06250000000000e+00 9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.074229087538329
  3.12500000000000e-01 -8.12500000000000e-01  6.08208594765528e-02  6.08208594765528e-02  4.06250000000000e+00 1.56250000000000e+00 0 0 1.00000000000000e+08 0 0.059726255366971
  4.37500000000000e-01 -8.12500000000000e-01  4.45955952502405e-02  4.45955952502405e-02  4.06250000000000e+00 2.18750000000000e+00 0 0 1.00000000000000e+08 0 0.043772148224279
  5.62500000000000e-01 -8.12500000000000e-01  3.02105903656394e-02  3.02105903656394e-02  4.06250000000000e+00 2.81250000000000e+00 0 0 1.00000000000000e+08 0 0.029638810447296
  -1.56250000000000e+00 -6.87500000000000e-01  4.07506059552820e-04  4.07506059552820e-04  3.43750000000000e+00 -7.81250000000000e+00 0 0 1.00000000000000e+08 0 0.00039900656423622
  -1.43750000000000e+00 -6.87500000000000e-01  8.05560693859395e-04  8.05560693859395e-04  3.43750000000000e+00 -7.18750000000000e+00 0 0 1.00000000000000e+08 0 0.00078888602932552
  -1.31250000000000e+00 -6.87500000000000e-01  1.57486859104553e-03  1.57486859104553e-03  3.43750000000000e+00 -6.56250000000000e+00 0 0 1.00000000000000e+08 0 0.0015425568786203
  -1.18750000000000e+00 -6.87500000000000e-01  2.97552237429647e-03  3.03652170393466e-03  3.43750000000000e+00 -5.93750000000000e+00 0 0 0.00000000000000e+00 0 0.0029748711242594
  -1.06250000000000e+00 -6.87500000000000e-01  5.63909106749062e-03  5.75311044363738e-03  3.43750000000000e+00 -5.31250000000000e+00 0 0 0.00000000000000e+00 0 0.0056377794627226
  -9.37500000000000e-01 -6.87500000000000e-01  1.04503336355641e-02  1.06581805070880e-02  3.43750000000000e+00 -4.68750000000000e+00 0 0 0.00000000000000e+00 0 0.010447863807106
  -8.12500000000000e-01 -6.87500000000000e-01  1.88120520114122e-02  1.91789280304358e-02  3.43750000000000e+00 -4.06250000000000e+00 0 0 0.00000000000000e+00 0 0.018807996170125
  -6.87500000000000e-01 -6.87500000000000e-01  3.26009107712558e-02  3.32221300825407e-02  3.43750000000000e+00 -3.43750000000000e+00 0 0 0.00000000000000e+00 0 0.032596072608534
  -5.62500000000000e-01 -6.87500000000000e-01  5.37459909939585e-02  5.47425804614310e-02  3.43750000000000e+00 -2.81250000000000e+00 0 0 0.00000000000000e+00 0 0.053744992952314
  -4.37500000000000e-01 -6.87500000000000e-01  8.30237617967279e-02  8.45129721615684e-02  3.43750000000000e+00 -2.18750000000000e+00 0 0 0.00000000000000e+00 0 0.083035793689351
  -3.12500000000000e-01 -6.87500000000000e-01  1.18021779281663e-01  1.20050944645176e-01  3.43750000000000e+00 -1.56250000000000e+00 0 0 0.00000000000000e+00 0 0.11804963967351
  -1.87500000000000e-01 -6.87500000000000e-01  1.51447125134935e-01  1.53925408303533e-01  3.43750000000000e+00 -9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.15147141559193
  -6.25000000000000e-02 -6.87500000000000e-01  1.72450717151725e-01  1.75168382629826e-01  3.43750000000000e+00 -3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.17245335716657
  6.25000000000000e-02 -6.87500000000000e-01  1.72450717151725e-01  1.75168382629826e-01  3.43750000000000e+00 3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.17245335716657
  1.87500000000000e-01 -6.87500000000000e-01  1.51447125134935e-01  1.53925408303533e-01  3.43750000000000e+00 9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.15147141559193
  3.12500000000000e-01 -6.87500000000000e-01  1.20050944645176e-01  1.20050944645176e-01  3.43750000000000e+00 1.56250000000000e+00 0 0 1.00000000000000e+08 0 0.11804963967351
  4.37500000000000e-01 -6.87500000000000e-01  8.45129721615684e-02  8.45129721615684e-02  3.43750000000000e+00 2.18750000000000e+00 0 0 1.00000000000000e+08 0 0.083035793689351
  5.62500000000000e-01 -6.87500000000000e-01  5.47425804614310e-02  5.47425804614310e-02  3.43750000000000e+00 2.81250000000000e+00 0 0 1.00000000000000e+08 0 0.053744992952314
