  4.29955048624629e+00 2.72804901222972e-01  -1.23313039316335e+00  -1.23313039316335e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2328761606867  0.00000000000000e+00
  1.56235711475477e+00 5.44260735001690e+00  -1.46477105949280e+00  -1.46477105949280e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.464772096648  0.00000000000000e+00
  1.67951010445050e+00 5.24071369777476e+00  -1.44976345859064e+00  -1.44976345859064e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4497651459774  0.00000000000000e+00
  1.79666770315091e+00 5.03881210268103e+00  -1.43495419932761e+00  -1.43495419932761e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4349565209822  0.00000000000000e+00
  1.91382904532423e+00 4.83690405633576e+00  -1.42038426651311e+00  -1.42038426651311e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4203871265035  0.00000000000000e+00
  2.03099346939108e+00 4.63499069886051e+00  -1.40609775425336e+00  -1.40609775425336e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4061009595817  0.00000000000000e+00
  2.14816046099289e+00 4.43307291666663e+00  -1.39214182747429e+00  -1.39214182747429e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3921450701432  0.00000000000000e+00
  2.26532961419885e+00 4.23115140930832e+00  -1.37856661130079e+00  -1.37856661130079e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3785694501917  0.00000000000000e+00
  2.38250060436528e+00 4.02922673625509e+00  -1.36542499706867e+00  -1.36542499706867e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3654268405037  0.00000000000000e+00
  2.49967316875837e+00 3.82729935028413e+00  -1.35277235393236e+00  -1.35277235393236e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3527724440257  0.00000000000000e+00
  2.61684709246842e+00 3.62536962175720e+00  -1.34066613620422e+00  -1.34066613620422e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3406635363267  0.00000000000000e+00
  2.73402219800152e+00 3.42343785655524e+00  -1.32916537882819e+00  -1.32916537882819e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3291589656885  0.00000000000000e+00
  2.85119833747671e+00 3.22150430952629e+00  -1.31833007688405e+00  -1.31833007688405e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3183185388265  0.00000000000000e+00
  2.96837538669759e+00 3.01956919470223e+00  -1.30822044975147e+00  -1.30822044975147e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3082022928538  0.00000000000000e+00
  3.08555324059317e+00 2.81763269315548e+00  -1.29889609649795e+00  -1.29889609649795e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2988696598825  0.00000000000000e+00
  3.20273180967290e+00 2.61569495910823e+00  -1.29041505597139e+00  -1.29041505597139e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2903785373843  0.00000000000000e+00
  3.31991101724172e+00 2.41375612473122e+00  -1.28283279260094e+00  -1.28283279260094e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2827842847685  0.00000000000000e+00
  3.43709079719257e+00 2.21181630394932e+00  -1.27620113649011e+00  -1.27620113649011e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2761386740239  0.00000000000000e+00
  3.55427109223972e+00 2.00987559548468e+00  -1.27056721331417e+00  -1.27056721331417e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2704888290696  0.00000000000000e+00
  3.67145185249521e+00 1.80793408531099e+00  -1.26597240503166e+00  -1.26597240503166e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2658761938892  0.00000000000000e+00
  3.78863303431194e+00 1.60599184864685e+00  -1.26245138568435e+00  -1.26245138568435e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2623355728296  0.00000000000000e+00
  3.90581459933727e+00 1.40404895158659e+00  -1.26003127693998e+00  -1.26003127693998e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2598942869891  0.00000000000000e+00
  4.02299651373389e+00 1.20210545244303e+00  -1.25873096509377e+00  -1.25873096509377e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2585714879503  0.00000000000000e+00
  4.14017874753452e+00 1.00016140285996e+00  -1.25856061491638e+00  -1.25856061491638e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2583776641567  0.00000000000000e+00
  4.25736127410375e+00 7.98216848739014e-01  -1.25952140633781e+00  -1.25952140633781e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2593143662429  0.00000000000000e+00
  1.59205448717949e+00 5.55475400641027e+00  -1.47701531106574e+00  -1.47701531106574e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4770158544853  0.00000000000000e+00
  1.70608019247436e+00 5.37082898177387e+00  -1.46382421933483e+00  -1.46382421933483e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.463825654219  0.00000000000000e+00
  1.82011101673768e+00 5.18689570017077e+00  -1.45082944565801e+00  -1.45082944565801e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4508317985443  0.00000000000000e+00
  1.93414596120027e+00 5.00295577263028e+00  0.00000000000000e+00  -1.43806276263850e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4380659937642  0.00000000000000e+00
  2.04818427105447e+00 4.81901041666661e+00  0.00000000000000e+00  -1.42555788464666e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4255618747032  0.00000000000000e+00
  2.16222536525330e+00 4.63506056951723e+00  0.00000000000000e+00  -1.41335041093090e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4133549472716  0.00000000000000e+00
  2.27626878923027e+00 4.45110696440371e+00  0.00000000000000e+00  -1.40147772456721e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4014824872923  0.00000000000000e+00
  2.39031418226099e+00 4.26715018317958e+00  0.00000000000000e+00  -1.38997884291686e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.389983391381  0.00000000000000e+00
  2.50436125443517e+00 4.08319069347396e+00  0.00000000000000e+00  -1.37889421534190e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3788979757585  0.00000000000000e+00
  2.61840977009268e+00 3.89922887540984e+00  0.00000000000000e+00  -1.36826546455055e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3682677194849  0.00000000000000e+00
  2.73245953570107e+00 3.71526504115796e+00  0.00000000000000e+00  -1.35813506906539e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3581349497074  0.00000000000000e+00
  2.84651039084447e+00 3.53129944947114e+00  0.00000000000000e+00  -1.34854598592973e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3485424680971  0.00000000000000e+00
  2.96056220143087e+00 3.34733231664177e+00  0.00000000000000e+00  -1.33954121487095e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3395331196988  0.00000000000000e+00
  3.07461485450509e+00 3.16336382486784e+00  0.00000000000000e+00  -1.33116330767493e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3311493078869  0.00000000000000e+00
  3.18866825424224e+00 2.97939412871653e+00  0.00000000000000e+00  -1.32345382941099e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3234324619175  0.00000000000000e+00
  3.30272231881866e+00 2.79542336017033e+00  0.00000000000000e+00  -1.31645278123546e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3164224665672  0.00000000000000e+00
  3.41677697794500e+00 2.61145163260689e+00  0.00000000000000e+00  -1.31019799761742e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3101570663731  0.00000000000000e+00
  3.53083217090311e+00 2.42747904396571e+00  0.00000000000000e+00  -1.30472453372932e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3046712598066  0.00000000000000e+00
  3.64488784497011e+00 2.24350567928909e+00  0.00000000000000e+00  -1.30006406117741e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.2999967010951  0.00000000000000e+00
  3.75894395414488e+00 2.05953161277768e+00  0.00000000000000e+00  -1.29624429194493e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.2961611290788  0.00000000000000e+00
  3.87300045810961e+00 1.87555690946476e+00  0.00000000000000e+00  -1.29328845113868e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.2931878432378  0.00000000000000e+00
  3.98705732137837e+00 1.69158162658944e+00  -1.29121481869709e+00  -1.29121481869709e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2910952466637  0.00000000000000e+00
  4.10111451259452e+00 1.50760581473053e+00  -1.29003635852891e+00  -1.29003635852891e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2898964741848  0.00000000000000e+00
  4.21517200394690e+00 1.32362951874776e+00  -1.28976045062976e+00  -1.28976045062976e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2895991210919  0.00000000000000e+00
  1.62175286447346e+00 5.66690445750723e+00  -1.48907982552595e+00  -1.48907982552595e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4890800511009  0.00000000000000e+00
  1.73265099239775e+00 5.50094775198699e+00  -1.47765418219000e+00  -1.47765418219000e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4776554921199  0.00000000000000e+00
  1.84355483615744e+00 5.33498249283919e+00  -1.46642020995144e+00  -1.46642020995144e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4664226593406  0.00000000000000e+00
  1.95446323529417e+00 5.16901041666681e+00  0.00000000000000e+00  -1.45540209551330e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4554056838553  0.00000000000000e+00
  2.06537532357364e+00 5.00303281976947e+00  0.00000000000000e+00  -1.44462515592511e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4446298169881  1.68862566716280e-03
  2.17629044129742e+00 4.83705068937302e+00  0.00000000000000e+00  -1.43411578239236e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4341213737984  1.77422604235718e-03
  2.28720807720963e+00 4.67106479056065e+00  0.00000000000000e+00  -1.42390135735281e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4239076501332  1.86158932873188e-03
  2.39812782896865e+00 4.50507572542839e+00  0.00000000000000e+00  -1.41401014398666e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4140168124512  1.95029442035259e-03
  2.50904937561043e+00 4.33908397429189e+00  0.00000000000000e+00  -1.40447114715938e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4044777594912  2.03985020509935e-03
  2.61997245796479e+00 4.17308992499405e+00  0.00000000000000e+00  -1.39531394500966e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3953199550526  2.12969490460065e-03
  2.73089686446693e+00 4.00709389413696e+00  0.00000000000000e+00  -1.38656849086261e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3865732316193  2.21919738250023e-03
  2.84182242070705e+00 3.84109614272132e+00  0.00000000000000e+00  -1.37826488584731e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3782675652367  2.30766075562473e-03
  2.95274898161686e+00 3.67509688783855e+00  0.00000000000000e+00  -1.37043312347492e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3704328229017  2.39432859290307e-03
  3.06367642554854e+00 3.50909631153251e+00  0.00000000000000e+00  -1.36310280846947e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3630984847343  2.47839390544271e-03
  3.17460464973129e+00 3.34309456759692e+00  0.00000000000000e+00  -1.35630285328080e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3562933442954  2.55901101674979e-03
  3.28553356674704e+00 3.17709178685155e+00  0.00000000000000e+00  -1.35006115691460e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3500451915819  2.63531025660519e-03
  3.39646310176628e+00 3.01108808127693e+00  0.00000000000000e+00  -1.34440427189698e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3443804843722  2.70641525120727e-03
  3.50739319036114e+00 2.84508354728824e+00  0.00000000000000e+00  -1.33935706630819e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3393240146722  2.77146239573215e-03
  3.61832377675845e+00 2.67907826834865e+00  0.00000000000000e+00  -1.33494238875808e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3348985779196  2.82962190712580e-03
  3.72925481243388e+00 2.51307231707372e+00  0.00000000000000e+00  -1.33118074487940e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3311246532896  2.88011968160452e-03
  3.84018625497146e+00 2.34706575693831e+00  0.00000000000000e+00  -1.32808999428939e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.3280201038123  0.00000000000000e+00
  3.95111806713134e+00 2.18105864367074e+00  -1.32568507696387e+00  -1.32568507696387e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.325599905024  0.00000000000000e+00
  4.06205021608416e+00 2.01505102639984e+00  -1.32397777753926e+00  -1.32397777753926e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3238759104752  0.00000000000000e+00
  4.17298267277636e+00 1.84904294860352e+00  -1.32297653518945e+00  -1.32297653518945e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3228566616051  0.00000000000000e+00
  1.65145240828520e+00 5.77905931374367e+00  -1.50097004113661e+00  -1.50097004113661e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.5009701125577  0.00000000000000e+00
  1.75922260933606e+00 5.63107052317021e+00  -1.49126093579244e+00  -1.49126093579244e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4912622424526  0.00000000000000e+00
  1.86699923043097e+00 5.48307291666668e+00  -1.48173633943379e+00  -1.48173633943379e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4817389544426  0.00000000000000e+00
  1.97478091303674e+00 5.33506835975520e+00  0.00000000000000e+00  -1.47241423629664e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.47241818564  0.00000000000000e+00
  2.08256665666702e+00 5.18705822629174e+00  0.00000000000000e+00  -1.46331319549891e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4633184504532  1.54656794441430e-03
  2.19035570821820e+00 5.03904355042986e+00  0.00000000000000e+00  -1.45445232548458e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4544587949095  1.61242294483291e-03
  2.29814748995984e+00 4.89102512550200e+00  0.00000000000000e+00  -1.44585121214268e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4458587348341  1.67903661740411e-03
  2.40594155129486e+00 4.74300357026288e+00  0.00000000000000e+00  -1.43752984148771e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4375381788024  1.74610981112375e-03
  2.51373753561252e+00 4.59497937440643e+00  0.00000000000000e+00  -1.42950850736422e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4295173363614  1.81330731474399e-03
  2.62153515699785e+00 4.44695293054751e+00  0.00000000000000e+00  -1.42180770455007e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 0.00000000000000e+00 0 -1.4218166119241  1.88025864391735e-03
