  -5.00000000000000e-01 -1.00000000000000e-01 2.28698895758634e-20  0.00000000000000e+00 0.00000000000000e+00 1 -1.3721933745518e-19 -5.5511151231258e-17
  -4.09090909090909e-01 -1.00000000000000e-01 -5.31186960399744e-05  0.00000000000000e+00 0.00000000000000e+00 1 0.00031871217623985 0.039061218929179
  -3.18181818181818e-01 -1.00000000000000e-01 -1.66707016920883e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0010002421015253 0.080067374847837
  -2.27272727272727e-01 -1.00000000000000e-01 -3.70252640529964e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0022215158431798 0.1250602470867
  -1.36363636363636e-01 -1.00000000000000e-01 -6.62885723857892e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0039773143431474 0.17628012163477
  -4.54545454545455e-02 -1.00000000000000e-01 -9.98236471279043e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0059894188276743 0.23627733950382
  4.54545454545454e-02 -1.00000000000000e-01 -1.29899823092160e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0077939893855296 0.30803928335877
  1.36363636363636e-01 -1.00000000000000e-01 -1.48153683744578e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0088892210246747 0.3951391253347
  2.27272727272727e-01 -1.00000000000000e-01 -1.47441149402822e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0088464689641693 0.50191374249487
  3.18181818181818e-01 -1.00000000000000e-01 -1.21650807177481e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0072990484306489 0.63367965869967
  4.09090909090909e-01 -1.00000000000000e-01 -6.45450593506153e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0038727035610369 0.79699776506832
  5.00000000000000e-01 -1.00000000000000e-01 2.00027344042640e+00  0.00000000000000e+00 0.00000000000000e+00 1 -12.001640642558 1
  -5.00000000000000e-01 1.00000000000000e-01 5.08219768352118e-21  0.00000000000000e+00 0.00000000000000e+00 1 -3.0493186101127e-20 -5.5511151231258e-17
  -4.09090909090909e-01 1.00000000000000e-01 -5.31186960399744e-05  0.00000000000000e+00 0.00000000000000e+00 1 0.00031871217623985 0.039061218929179
  -3.18181818181818e-01 1.00000000000000e-01 -1.66707016920870e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0010002421015252 0.080067374847837
  -2.27272727272727e-01 1.00000000000000e-01 -3.70252640529971e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0022215158431798 0.1250602470867
  -1.36363636363636e-01 1.00000000000000e-01 -6.62885723857913e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0039773143431475 0.17628012163477
  -4.54545454545455e-02 9.99999999999999e-02 -9.98236471279015e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0059894188276741 0.23627733950382
  4.54545454545454e-02 1.00000000000000e-01 -1.29899823092158e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0077939893855295 0.30803928335877
  1.36363636363636e-01 1.00000000000000e-01 -1.48153683744580e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0088892210246748 0.3951391253347
  2.27272727272727e-01 1.00000000000000e-01 -1.47441149402819e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0088464689641691 0.50191374249487
  3.18181818181818e-01 1.00000000000000e-01 -1.21650807177476e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0072990484306485 0.63367965869967
  4.09090909090909e-01 1.00000000000000e-01 -6.45450593506125e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0038727035610367 0.79699776506832
  5.00000000000000e-01 1.00000000000000e-01 2.00027344042640e+00  0.00000000000000e+00 0.00000000000000e+00 1 -12.001640642558 1
  -5.00000000000000e-01 3.00000000000000e-01 1.60936259978317e-20  0.00000000000000e+00 0.00000000000000e+00 1 -9.656175598699e-20 -5.5511151231258e-17
  -4.09090909090909e-01 3.00000000000000e-01 -5.31186960399700e-05  0.00000000000000e+00 0.00000000000000e+00 1 0.00031871217623982 0.039061218929179
  -3.18181818181818e-01 3.00000000000000e-01 -1.66707016920866e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0010002421015252 0.080067374847837
  -2.27272727272727e-01 3.00000000000000e-01 -3.70252640529957e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0022215158431797 0.1250602470867
  -1.36363636363636e-01 3.00000000000000e-01 -6.62885723857899e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0039773143431474 0.17628012163477
  -4.54545454545455e-02 3.00000000000000e-01 -9.98236471279029e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0059894188276742 0.23627733950382
  4.54545454545454e-02 3.00000000000000e-01 -1.29899823092157e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0077939893855294 0.30803928335877
  1.36363636363636e-01 3.00000000000000e-01 -1.48153683744577e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0088892210246746 0.3951391253347
  2.27272727272727e-01 3.00000000000000e-01 -1.47441149402813e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0088464689641688 0.50191374249487
  3.18181818181818e-01 3.00000000000000e-01 -1.21650807177467e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.007299048430648 0.63367965869967
  4.09090909090909e-01 3.00000000000000e-01 -6.45450593506069e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0038727035610364 0.79699776506832
  5.00000000000000e-01 3.00000000000000e-01 2.00027344042640e+00  0.00000000000000e+00 0.00000000000000e+00 1 -12.001640642558 1
  -5.00000000000000e-01 5.00000000000000e-01 3.04931861011548e-20  0.00000000000000e+00 0.00000000000000e+00 1 -1.8295911660693e-19 -5.5511151231258e-17
  -4.09090909090909e-01 5.00000000000000e-01 -5.31186960399666e-05  0.00000000000000e+00 0.00000000000000e+00 1 0.0003187121762398 0.039061218929179
  -3.18181818181818e-01 5.00000000000000e-01 -1.66707016920863e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0010002421015252 0.080067374847837
  -2.27272727272727e-01 5.00000000000000e-01 -3.70252640529936e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0022215158431796 0.1250602470867
  -1.36363636363636e-01 5.00000000000000e-01 -6.62885723857878e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0039773143431473 0.17628012163477
  -4.54545454545455e-02 5.00000000000000e-01 -9.98236471279057e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0059894188276743 0.23627733950382
  4.54545454545454e-02 5.00000000000000e-01 -1.29899823092156e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0077939893855293 0.30803928335877
  1.36363636363636e-01 5.00000000000000e-01 -1.48153683744573e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0088892210246744 0.3951391253347
  2.27272727272727e-01 5.00000000000000e-01 -1.47441149402811e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0088464689641686 0.50191374249487
  3.18181818181818e-01 5.00000000000000e-01 -1.21650807177465e-03  0.00000000000000e+00 0.00000000000000e+00 1 0.0072990484306479 0.63367965869967
  4.09090909090909e-01 5.00000000000000e-01 -6.45450593506014e-04  0.00000000000000e+00 0.00000000000000e+00 1 0.0038727035610361 0.79699776506832
  5.00000000000000e-01 5.00000000000000e-01 2.00027344042640e+00  0.00000000000000e+00 0.00000000000000e+00 1 -12.001640642558 1
